scenario_label,scenario,scope,target_label,target_lines,dlr_mode,nominal_max_uplift_pct,dlr_line_count,dlr_lines,mean_dlr_multiplier,max_dlr_multiplier,dlr_added_capacity_mva_hours,total_dispatch_down_mwh,wind_dispatch_down_mwh,solar_dispatch_down_mwh,wind_dispatch_down_saved_mwh,total_dispatch_down_saved_mwh,wind_constraint_component_mwh,wind_constraint_saved_mwh,wind_constraint_reduction_pct,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_dynamic_loading_pct,target_mean_max_dynamic_loading_pct,target_max_static_equivalent_loading_pct,target_mean_dlr_multiplier,target_max_dlr_multiplier,battery_power_mw,battery_nameplate_energy_mwh,battery_usable_energy_mwh,battery_charge_mwh,battery_discharge_mwh,battery_throughput_mwh,battery_efc_week,battery_max_daily_efc,battery_soc_min_pct,battery_soc_mean_pct,battery_soc_max_pct,simultaneous_charge_discharge_hours,battery_sites,battery_allocations,battery_soc_window,battery_round_trip_efficiency_pct,battery_state_of_health_pct,battery_max_efc_per_day_limit,battery_success_mode,battery_recovery_target,unserved_ok,target_recovery_ok,target_headroom_ok,battery_cycle_ok,effective_success_mode,criterion_success,combined_success,battery_scale_vs_q2
wind_proxy_DLR_plus_battery_scale_0.7610,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2511.5524974932882,2511.552497493288,0.0,1149.037775309459,1149.0377753094585,0.0,588.6138986380738,100.0,977.2069973759571,1.9521077874105324,1.2080323344063282,1.2080323344063282,120.80323344063282,0.0,35.0,35.0,100.0,59.44804096133828,121.2195792084242,1.095551488386187,1.2795012677194428,64.685,235.91,150.9824,1002.481069519548,902.2329625675932,1904.7140320871413,6.307735312483909,1.7597780315693925,10.0,30.358456165788965,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.761
wind_proxy_DLR_plus_battery_scale_0.7620,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2510.925101605511,2510.9251016055105,0.0,1149.6651711972363,1149.6651711972358,0.0,588.6138986380738,100.0,977.6711293385488,1.953173674385388,1.20860609863412,1.20860609863412,120.86060986341201,0.0,35.0,35.0,100.0,59.44963180462608,121.2195792084242,1.095551488386187,1.2795012677194428,64.77,236.22,151.1808,1003.5267293325103,903.1740563992593,1906.7007857317694,6.306028231533929,1.7597555510976375,10.0,30.357405340869285,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.762
wind_proxy_DLR_plus_battery_scale_0.7630,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2510.2977057177327,2510.2977057177327,0.0,1150.292567085014,1150.292567085014,0.0,588.6138986380738,100.0,978.135261301144,1.9542395613602452,1.2091798628619164,1.2091798628619164,120.91798628619163,0.0,35.0,35.0,100.0,59.45122264791388,121.2195792084242,1.095551488386187,1.2795012677194428,64.855,236.53,151.37920000000003,1004.5723891454727,904.1151502309253,1908.687539376398,6.304325625239127,1.759733129552414,10.0,30.356357270405482,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.763
wind_proxy_DLR_plus_battery_scale_0.7640,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2509.6703098299554,2509.6703098299554,0.0,1150.9199629727914,1150.9199629727914,0.0,588.6138986380738,100.0,978.5993932637357,1.955305448335101,1.2097536270897082,1.2097536270897082,120.97536270897082,0.0,35.0,35.0,100.0,59.45281349120171,121.2195792084242,1.095551488386187,1.2795012677194428,64.94,236.84,151.57760000000002,1005.6180489584351,905.0562440625915,1910.6742930210266,6.302627476028867,1.7597107667023348,10.0,30.35531194358165,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.764
wind_proxy_DLR_plus_battery_scale_0.7650,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2509.042913942178,2509.042913942178,0.0,1151.5473588605687,1151.5473588605687,0.0,588.6138986380738,100.0,979.063525226331,1.9563713353099565,1.2103273913175046,1.2103273913175046,121.03273913175046,0.0,35.0,35.0,100.0,59.45440433448952,121.2195792084242,1.095551488386187,1.2795012677194428,65.025,237.15,151.77600000000004,1006.6637087713974,905.9973378942577,1912.6610466656552,6.300933766424384,1.759688462317224,10.0,30.354269349638393,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.765
wind_proxy_DLR_plus_battery_scale_0.7660,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2508.4155180544008,2508.4155180544008,0.0,1152.174754748346,1152.174754748346,0.0,588.6138986380738,100.0,979.527657188919,1.957437222284812,1.2109011555452918,1.2109011555452918,121.09011555452918,0.0,35.0,35.0,100.0,59.45599517777732,121.2195792084242,1.095551488386187,1.2795012677194428,65.11,237.46,151.97440000000003,1007.7093685843597,906.9384317259239,1914.6478003102836,6.299244479038191,1.759666216168105,10.0,30.35322947787254,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.766
wind_proxy_DLR_plus_battery_scale_0.7670,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2507.7881221666235,2507.7881221666235,0.0,1152.8021506361233,1152.8021506361233,0.0,588.6138986380738,100.0,979.9917891515142,1.9585031092596676,1.211474919773088,1.211474919773088,121.1474919773088,0.0,35.0,35.0,100.0,59.45758602106513,121.2195792084242,1.095551488386187,1.2795012677194428,65.19500000000001,237.77,152.17280000000002,1008.7550283973219,907.8795255575897,1916.6345539549116,6.297559596573472,1.759644028027197,10.0,30.352192317636703,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.767
wind_proxy_DLR_plus_battery_scale_0.7680,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2507.1607262788452,2507.1607262788457,0.0,1153.429546523901,1153.4295465239015,0.0,588.6138986380738,100.0,980.4559211141022,1.9595689962345249,1.2120486840008753,1.2120486840008753,121.20486840008753,0.0,35.0,35.0,100.0,59.45917686435293,121.2195792084242,1.095551488386187,1.2795012677194428,65.28,238.08,152.37120000000002,1009.8006882102843,908.8206193892559,1918.6213075995402,6.295879101823507,1.7596218976679068,10.0,30.35115785833899,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.768
wind_proxy_DLR_plus_battery_scale_0.7690,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2506.5333303910684,2506.5333303910684,0.0,1154.0569424116784,1154.0569424116784,0.0,588.6138986380738,100.0,980.9200530766975,1.9606348832093796,1.2126224482286716,1.2126224482286716,121.26224482286716,0.0,35.0,35.0,100.0,59.46076770764076,121.2195792084242,1.095551488386187,1.2795012677194428,65.365,238.39000000000001,152.5696,1010.8463480232467,909.761713220922,1920.6080612441688,6.2942029776710715,1.7595998248648173,10.0,30.35012608944257,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.769
wind_proxy_DLR_plus_battery_scale_0.7700,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2505.905934503291,2505.905934503291,0.0,1154.6843382994557,1154.6843382994557,0.0,588.6138986380738,100.0,981.3841850392892,1.9617007701842353,1.2131962124564635,1.2131962124564635,121.31962124564635,0.0,35.0,35.0,100.0,59.46235855092856,121.2195792084242,1.095551488386187,1.2795012677194428,65.45,238.70000000000002,152.76800000000003,1011.8920078362091,910.7028070525882,1922.5948148887974,6.292531207087862,1.7595778093936842,10.0,30.349097000465367,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.77
wind_proxy_DLR_plus_battery_scale_0.7710,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2505.2785386155133,2505.2785386155138,0.0,1155.311734187233,1155.3117341872335,0.0,588.6138986380738,100.0,981.8483170018844,1.9627666571590918,1.2137699766842598,1.2137699766842598,121.37699766842599,0.0,35.0,35.0,100.0,59.46394939421638,121.2195792084242,1.095551488386187,1.2795012677194428,65.535,239.01000000000002,152.96640000000002,1012.9376676491714,911.6439008842542,1924.5815685334255,6.290863773133921,1.7595558510314253,10.0,30.348070580979662,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.771
wind_proxy_DLR_plus_battery_scale_0.7720,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2504.6511427277355,2504.651142727736,0.0,1155.9391300750108,1155.9391300750112,0.0,588.6138986380738,100.0,982.3124489644761,1.9638325441339481,1.2143437409120517,1.2143437409120517,121.43437409120517,0.0,35.0,35.0,100.0,59.46554023750418,121.2195792084242,1.095551488386187,1.2795012677194428,65.62,239.32,153.1648,1013.9833274621337,912.5849947159204,1926.5683221780541,6.289200658957064,1.7595339495561153,10.0,30.3470468206118,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.772
wind_proxy_DLR_plus_battery_scale_0.7730,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2504.023746839958,2504.0237468399587,0.0,1156.566525962788,1156.5665259627885,0.0,588.6138986380738,100.0,982.7765809270641,1.9648984311088038,1.2149175051398389,1.2149175051398389,121.49175051398389,0.0,35.0,35.0,100.0,59.467131080792,121.2195792084242,1.095551488386187,1.2795012677194428,65.705,239.63,153.3632,1015.0289872750961,913.5260885475864,1928.5550758226825,6.2875418477923075,1.7595121047469768,10.0,30.34602570904179,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.773
wind_proxy_DLR_plus_battery_scale_0.7740,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2503.3963509521814,2503.3963509521814,0.0,1157.1939218505654,1157.1939218505654,0.0,588.6138986380738,100.0,917.635278434449,1.9659643180836586,1.134389224102421,1.134389224102421,113.4389224102421,0.0,36.0,36.0,100.0,59.63158375663925,121.2195792084242,1.095551488386187,1.2795012677194428,65.79,239.94,153.5616,1016.0746470880586,914.4671823792526,1930.5418294673111,6.285887322961311,1.805404546054792,10.0,32.42799978157123,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.774
wind_proxy_DLR_plus_battery_scale_0.7750,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2502.768955064404,2502.768955064404,0.0,1157.8213177383427,1157.8213177383427,0.0,588.6138986380738,100.0,918.1385423596366,1.9670302050585142,1.135011363624548,1.135011363624548,113.5011363624548,0.0,36.0,36.0,100.0,59.63318002537756,121.2195792084242,1.095551488386187,1.2795012677194428,65.875,240.25,153.76000000000002,1017.120306901021,915.4082762109188,1932.5285831119397,6.284237067871811,1.8053828139202215,10.0,32.42758630580469,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.775
wind_proxy_DLR_plus_battery_scale_0.7760,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2502.1415591766267,2502.1415591766263,0.0,1158.4487136261205,1158.44871362612,0.0,588.6138986380738,100.0,918.6418062848243,1.9680960920333699,1.1356335031466753,1.1356335031466753,113.56335031466753,0.0,36.0,36.0,100.0,59.634776294115866,121.2195792084242,1.095551488386187,1.2795012677194428,65.96000000000001,240.56,153.9584,1018.1659667139834,916.349370042585,1934.5153367565683,6.282591066017081,1.805361137796307,10.0,32.427384196349166,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.776
wind_proxy_DLR_plus_battery_scale_0.7770,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2501.514163288849,2501.514163288849,0.0,1159.0761095138978,1159.0761095138978,0.0,588.6138986380738,100.0,919.1450702100046,1.9691619790082262,1.1362556426687938,1.1362556426687938,113.62556426687938,0.0,36.0,36.0,100.0,59.63637256285418,121.2195792084242,1.095551488386187,1.2795012677194428,66.045,240.87,154.15680000000003,1019.2116265269458,917.290463874251,1936.5020904011967,6.280949300975359,1.8053395174667912,10.0,32.42720192826695,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.777
wind_proxy_DLR_plus_battery_scale_0.7780,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2500.886767401072,2500.886767401072,0.0,1159.7035054016746,1159.7035054016746,0.0,588.6138986380738,100.0,919.6483341351923,1.970227865983081,1.136877782190921,1.136877782190921,113.68777821909211,0.0,36.0,36.0,100.0,59.63796883159249,121.2195792084242,1.095551488386187,1.2795012677194428,66.13,241.18,154.35520000000002,1020.2572863399082,918.2315577059172,1938.4888440458253,6.279311756409324,1.8053179527165286,10.0,32.42702012874023,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.778
wind_proxy_DLR_plus_battery_scale_0.7790,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2500.2593715132944,2500.2593715132944,0.0,1160.3309012894524,1160.3309012894524,0.0,588.6138986380738,100.0,1267.0764699223655,1.9712937529579375,1.5663716591693175,1.5663716591693175,156.63716591693176,0.0,32.0,32.0,100.0,59.552605315395624,121.2195792084242,1.095551488386187,1.2795012677194428,66.215,241.49,154.55360000000002,1021.3029461528702,919.1726515375831,1940.4755976904532,6.277678416065537,1.545168503983641,10.0,30.5457996937469,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.779
wind_proxy_DLR_plus_battery_scale_0.7800,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2499.631975625517,2499.6319756255166,0.0,1160.9582971772302,1160.9582971772297,0.0,588.6138986380738,100.0,1267.3706018849552,1.9723596399327932,1.5667352678237223,1.5667352678237223,156.67352678237222,0.0,32.0,32.0,100.0,59.55426394121457,121.2195792084242,1.095551488386187,1.2795012677194428,66.3,241.8,154.75200000000004,1022.3486059658326,920.1137453692493,1942.4623513350818,6.276049263773913,1.5451470497508601,10.0,30.543595441365326,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.78
wind_proxy_DLR_plus_battery_scale_0.7810,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2499.0045797377393,2499.0045797377393,0.0,1161.5856930650075,1161.5856930650075,0.0,588.6138986380738,100.0,1267.6647338475523,1.9734255269076495,1.5670988764781362,1.5670988764781362,156.70988764781362,0.0,32.0,32.0,100.0,59.55592256703351,121.2195792084242,1.095551488386187,1.2795012677194428,66.385,242.11,154.95040000000003,1023.3942657787949,921.0548392009155,1944.4491049797102,6.274424283447186,1.5451256504584965,10.0,30.54139683367614,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.781
wind_proxy_DLR_plus_battery_scale_0.7820,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2498.377183849962,2498.377183849962,0.0,1162.2130889527848,1162.2130889527848,0.0,588.6138986380738,100.0,1267.958865810142,1.9744914138825052,1.567462485132541,1.567462485132541,156.7462485132541,0.0,32.0,32.0,100.0,59.557581192852446,121.2195792084242,1.095551488386187,1.2795012677194428,66.47,242.42000000000002,155.14880000000005,1024.4399255917574,921.9959330325817,1946.435858624339,6.272803459080374,1.5451043058957807,10.000000000000002,30.539705093088646,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.782
