snapshot,duration_h,project_wind_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,pcc_export_mw,pcc_import_mw,charge_mw__Croaghonagh,discharge_mw__Croaghonagh,soc_mwh__Croaghonagh,charge_mw__Binbane,discharge_mw__Binbane,soc_mwh__Binbane
2030-01-15 14:00:00,1.0,0.0,0.0,0.0,150.5658350974743,0.0,0.0,-0.0,-0.0,75.28291754873715,-0.0,-0.0,75.28291754873715
2030-01-15 15:00:00,1.0,0.0,0.0,0.0,150.5658350974743,0.0,0.0,-0.0,-0.0,75.28291754873715,-0.0,-0.0,75.28291754873715
2030-01-15 16:00:00,1.0,0.0,0.0,0.0,150.5658350974743,0.0,0.0,-0.0,-0.0,75.28291754873715,-0.0,-0.0,75.28291754873715
2030-01-15 17:00:00,1.0,0.0,0.0,0.0,150.5658350974743,0.0,0.0,-0.0,-0.0,75.28291754873715,-0.0,-0.0,75.28291754873715
2030-01-15 18:00:00,1.0,0.0,0.0,0.0,150.5658350974743,0.0,0.0,-0.0,-0.0,75.28291754873715,-0.0,-0.0,75.28291754873715
2030-01-15 19:00:00,1.0,0.0,0.0,38.48413022844522,109.99999999999997,38.48413022844522,0.0,-0.0,22.5,51.5658350974743,-0.0,15.984130228445217,58.43416490252568
2030-01-15 20:00:00,1.0,0.0,0.0,0.0,109.99999999999997,0.0,0.0,-0.0,-0.0,51.5658350974743,-0.0,-0.0,58.43416490252568
2030-01-15 21:00:00,1.0,0.0,0.0,22.499999999999986,86.28291754873715,22.499999999999986,0.0,-0.0,-0.0,51.5658350974743,-0.0,22.499999999999986,34.71708245126285
2030-01-15 22:00:00,1.0,0.0,0.0,0.0,86.28291754873715,0.0,0.0,-0.0,-0.0,51.5658350974743,-0.0,-0.0,34.71708245126285
2030-01-15 23:00:00,1.0,0.0,0.0,0.0,86.28291754873715,0.0,0.0,-0.0,-0.0,51.5658350974743,-0.0,-0.0,34.71708245126285
2030-01-16 00:00:00,1.0,0.0,0.0,0.0,86.28291754873715,0.0,0.0,-0.0,-0.0,51.5658350974743,-0.0,-0.0,34.71708245126285
2030-01-16 01:00:00,1.0,0.0,0.0,0.0,86.28291754873715,0.0,0.0,-0.0,-0.0,51.5658350974743,-0.0,-0.0,34.71708245126285
2030-01-16 02:00:00,1.0,0.0,0.0,38.484130228445174,45.71708245126288,38.484130228445174,0.0,-0.0,15.984130228445201,34.71708245126285,-0.0,22.49999999999997,11.000000000000036
2030-01-16 03:00:00,1.0,0.0,0.0,0.0,45.71708245126288,0.0,0.0,-0.0,-0.0,34.71708245126285,-0.0,-0.0,11.000000000000036
2030-01-16 04:00:00,1.0,0.0,0.0,0.0,45.71708245126288,0.0,0.0,-0.0,-0.0,34.71708245126285,-0.0,-0.0,11.000000000000036
2030-01-16 05:00:00,1.0,0.0,0.0,0.0,45.71708245126288,0.0,0.0,-0.0,-0.0,34.71708245126285,-0.0,-0.0,11.000000000000036
2030-01-16 06:00:00,1.0,0.0,0.0,22.500000000000032,22.0,22.500000000000032,0.0,-0.0,22.5,11.0,-0.0,3.370400129833633e-14,11.0
2030-01-16 07:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 08:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 09:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 10:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 11:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 12:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 13:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 14:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 15:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 16:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 17:00:00,1.0,0.0,45.0,0.0,64.69074841227311,0.0,45.0,22.5,-0.0,32.345374206136555,22.5,-0.0,32.345374206136555
2030-01-16 18:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,32.345374206136555,-0.0,-0.0,32.345374206136555
2030-01-16 19:00:00,1.0,0.0,0.0,40.499999999999986,22.0,40.499999999999986,0.0,-0.0,20.249999999999993,11.0,-0.0,20.249999999999993,11.0
2030-01-16 20:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 21:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 22:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-16 23:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-17 00:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-17 01:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-17 02:00:00,1.0,0.0,14.568908840041189,0.0,35.82128048736756,0.0,14.568908840041189,14.568908840041189,-0.0,24.82128048736756,-0.0,-0.0,11.0
2030-01-17 03:00:00,1.0,0.0,3.3062874995147524,0.0,38.9579002167104,0.0,3.3062874995147524,3.3062874995147524,-0.0,27.9579002167104,-0.0,-0.0,11.0
2030-01-17 04:00:00,1.0,0.0,0.0,0.0,38.9579002167104,0.0,0.0,-0.0,-0.0,27.9579002167104,-0.0,-0.0,11.0
2030-01-17 05:00:00,1.0,0.0,0.0,16.08767670560149,21.999999999998792,16.08767670560149,0.0,-0.0,16.08767670560149,10.999999999998792,-0.0,-0.0,11.0
2030-01-17 06:00:00,1.0,0.0,0.0,0.0,21.999999999998792,0.0,0.0,-0.0,-0.0,10.999999999998792,-0.0,-0.0,11.0
2030-01-17 07:00:00,1.0,0.0,0.0,0.0,21.999999999998792,0.0,0.0,-0.0,-0.0,10.999999999998792,-0.0,-0.0,11.0
2030-01-17 08:00:00,1.0,0.0,0.0,0.0,21.999999999998792,0.0,0.0,-0.0,-0.0,10.999999999998792,-0.0,-0.0,11.0
2030-01-17 09:00:00,1.0,0.0,0.0,0.0,21.999999999998792,0.0,0.0,-0.0,-0.0,10.999999999998792,-0.0,-0.0,11.0
2030-01-17 10:00:00,1.0,0.0,0.0,0.0,21.999999999998792,0.0,0.0,-0.0,-0.0,10.999999999998792,-0.0,-0.0,11.0
2030-01-17 11:00:00,1.0,0.0,0.0,0.0,21.999999999998792,0.0,0.0,-0.0,-0.0,10.999999999998792,-0.0,-0.0,11.0
2030-01-17 12:00:00,1.0,0.0,0.0,-1.1482359799086956e-12,22.000000000000004,0.0,1.1482359799086956e-12,-0.0,-1.1482359799086956e-12,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 13:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 14:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 15:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 16:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 17:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 18:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 19:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 20:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 21:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 22:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-17 23:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 00:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 01:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 02:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 03:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 04:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 05:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 06:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 07:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 08:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 09:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 10:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 11:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 12:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 13:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 14:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 15:00:00,1.0,0.0,0.0,0.0,22.000000000000004,0.0,0.0,-0.0,-0.0,11.000000000000004,-0.0,-0.0,11.0
2030-01-18 16:00:00,1.0,0.0,45.0,0.0,64.69074841227311,0.0,45.0,22.5,-0.0,32.34537420613656,22.5,-0.0,32.345374206136555
2030-01-18 17:00:00,1.0,0.0,36.86887766297924,0.0,99.66763686900919,0.0,36.86887766297924,22.5,-0.0,53.69074841227312,14.368877662979237,-0.0,45.976888456736056
2030-01-18 18:00:00,1.0,0.0,0.0,0.0,99.66763686900919,0.0,0.0,-0.0,-0.0,53.69074841227312,-0.0,-0.0,45.976888456736056
2030-01-18 19:00:00,1.0,0.0,0.0,45.00000000000005,52.233471966483435,45.00000000000005,0.0,-0.0,22.50000000000003,29.973665961010244,-0.0,22.50000000000002,22.259806005473195
2030-01-18 20:00:00,1.0,0.0,0.0,0.0,52.233471966483435,0.0,0.0,-0.0,-0.0,29.973665961010244,-0.0,-0.0,22.259806005473195
2030-01-18 21:00:00,1.0,0.0,0.0,0.0,52.233471966483435,0.0,0.0,-0.0,-0.0,29.973665961010244,-0.0,-0.0,22.259806005473195
2030-01-18 22:00:00,1.0,0.0,0.0,28.68198989668126,22.0,28.68198989668126,0.0,-0.0,17.999999999999968,11.0,-0.0,10.68198989668129,11.0
2030-01-18 23:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 00:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 01:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 02:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 03:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 04:00:00,1.0,0.0,19.797973985884774,0.0,40.78200725564744,0.0,19.797973985884774,4.833432439376423,-0.0,15.585396627491965,14.96454154650835,-0.0,25.196610628155476
2030-01-19 05:00:00,1.0,0.0,45.0,0.0,83.47275566792055,0.0,45.0,22.5,-0.0,36.93077083362852,22.5,-0.0,46.54198483429204
2030-01-19 06:00:00,1.0,0.0,45.0,0.0,126.16350408019368,0.0,45.0,22.5,-0.0,58.27614503976508,22.5,-0.0,67.88735904042859
2030-01-19 07:00:00,1.0,0.0,45.0,0.0,168.8542524924668,0.0,45.0,22.5,-0.0,79.62151924590164,22.5,-0.0,89.23273324656515
2030-01-19 08:00:00,1.0,0.0,20.426712258896053,0.0,188.23273324656515,0.0,20.426712258896053,20.426712258896053,-0.0,99.0,-0.0,-0.0,89.23273324656515
2030-01-19 09:00:00,1.0,0.0,10.29560315176413,0.0,198.0,0.0,10.29560315176413,-0.0,-0.0,99.0,10.29560315176413,-0.0,99.0
2030-01-19 10:00:00,1.0,0.0,0.0,20.62756216404874,176.25664032829803,20.62756216404874,0.0,-0.0,-0.0,99.0,-0.0,20.62756216404874,77.25664032829805
2030-01-19 11:00:00,1.0,0.0,0.0,21.27496945412479,153.83085345311696,21.27496945412479,0.0,-0.0,15.984130228445213,82.15124735378853,-0.0,5.290839225679576,71.67960609932842
2030-01-19 12:00:00,1.0,0.0,0.0,0.0,153.83085345311696,0.0,0.0,-0.0,-0.0,82.15124735378853,-0.0,-0.0,71.67960609932842
2030-01-19 13:00:00,1.0,0.0,0.0,35.065728838716964,116.86832980505139,35.065728838716964,0.0,-0.0,22.5,58.434164902525694,-0.0,12.56572883871696,58.434164902525694
2030-01-19 14:00:00,1.0,0.0,0.0,45.0,69.4341649025257,45.0,0.0,-0.0,22.5,34.71708245126285,-0.0,22.5,34.71708245126285
2030-01-19 15:00:00,1.0,0.0,0.0,45.0,22.0,45.0,0.0,-0.0,22.5,11.0,-0.0,22.5,11.0
2030-01-19 16:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 17:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 18:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 19:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 20:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 21:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 22:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-19 23:00:00,1.0,0.0,5.520289396544963,0.0,27.237006350907556,0.0,5.520289396544963,2.7601446982724815,-0.0,13.618503175453778,2.7601446982724815,-0.0,13.618503175453778
2030-01-20 00:00:00,1.0,0.0,45.0,0.0,69.92775476318067,0.0,45.0,22.5,-0.0,34.963877381590336,22.5,-0.0,34.963877381590336
2030-01-20 01:00:00,1.0,0.0,45.0,0.0,112.61850317545378,0.0,45.0,22.5,-0.0,56.30925158772689,22.5,-0.0,56.30925158772689
2030-01-20 02:00:00,1.0,0.0,45.0,0.0,155.3092515877269,0.0,45.0,22.5,-0.0,77.65462579386345,22.5,-0.0,77.65462579386345
2030-01-20 03:00:00,1.0,0.0,45.0,0.0,198.0,0.0,45.0,22.5,-0.0,99.0,22.5,-0.0,99.0
2030-01-20 04:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,99.0,-0.0,-0.0,99.0
2030-01-20 05:00:00,1.0,0.0,0.0,37.27532186319186,158.7083607988141,37.27532186319186,0.0,-0.0,15.984130228445213,82.15124735378853,-0.0,21.291191634746653,76.55711344502559
2030-01-20 06:00:00,1.0,0.0,0.0,39.69293859369856,116.86832980505139,39.69293859369856,0.0,-0.0,22.5,58.434164902525694,-0.0,17.192938593698553,58.434164902525694
2030-01-20 07:00:00,1.0,0.0,0.0,45.0,69.4341649025257,45.0,0.0,-0.0,22.5,34.71708245126285,-0.0,22.5,34.71708245126285
2030-01-20 08:00:00,1.0,0.0,0.0,0.0,69.4341649025257,0.0,0.0,-0.0,-0.0,34.71708245126285,-0.0,-0.0,34.71708245126285
2030-01-20 09:00:00,1.0,0.0,0.0,45.0,22.0,45.0,0.0,-0.0,22.5,11.0,-0.0,22.5,11.0
2030-01-20 10:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-20 11:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-20 12:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,11.0,-0.0,-0.0,11.0
2030-01-20 13:00:00,1.0,0.0,36.72182344939999,0.0,56.83738058040547,0.0,36.72182344939999,22.5,-0.0,32.345374206136555,14.221823449399992,-0.0,24.492006374268918
2030-01-20 14:00:00,1.0,0.0,0.0,21.07277654006328,34.62472375028466,21.07277654006328,0.0,-0.0,11.166265077689188,20.575097338571602,-0.0,9.906511462374095,14.049626411713056
2030-01-20 15:00:00,1.0,0.0,30.18989527907494,0.0,63.265373171437105,0.0,30.18989527907494,22.5,-0.0,41.920471544708164,7.689895279074939,-0.0,21.344901626728944
2030-01-20 16:00:00,1.0,0.0,0.0,4.345057662952058,58.68528024487157,4.345057662952058,0.0,-0.0,-0.0,41.920471544708164,-0.0,4.345057662952058,16.764808700163407
2030-01-20 17:00:00,1.0,0.0,45.0,0.0,101.37602865714469,0.0,45.0,22.5,-0.0,63.26584575084472,22.5,-0.0,38.11018290629997
2030-01-20 18:00:00,1.0,0.0,19.18350277571546,0.0,119.57509733857161,0.0,19.18350277571546,-0.0,-0.0,63.26584575084472,19.18350277571546,-0.0,56.30925158772689
2030-01-20 19:00:00,1.0,0.0,37.66710589570492,0.0,155.3092515877269,0.0,37.66710589570492,15.167105895704918,-0.0,77.65462579386345,22.5,-0.0,77.65462579386345
2030-01-20 20:00:00,1.0,0.0,45.0,0.0,198.0,0.0,45.0,22.5,-0.0,99.0,22.5,-0.0,99.0
2030-01-20 21:00:00,1.0,0.0,0.0,15.134730465675872,182.04659331857448,15.134730465675872,0.0,-0.0,-0.0,99.0,-0.0,15.134730465675872,83.04659331857447
2030-01-20 22:00:00,1.0,0.0,0.0,0.0,182.04659331857448,0.0,0.0,-0.0,-0.0,99.0,-0.0,-0.0,83.04659331857447
2030-01-20 23:00:00,1.0,0.0,0.0,45.0,134.61242841604877,45.0,0.0,-0.0,22.5,75.28291754873715,-0.0,22.5,59.32951086731162
2030-01-21 00:00:00,1.0,0.0,0.0,45.0,87.17826351352306,45.0,0.0,-0.0,22.5,51.5658350974743,-0.0,22.5,35.61242841604877
2030-01-21 01:00:00,1.0,0.0,0.0,0.0,87.17826351352306,0.0,0.0,-0.0,-0.0,51.5658350974743,-0.0,-0.0,35.61242841604877
2030-01-21 02:00:00,1.0,0.0,0.0,0.0,87.17826351352306,0.0,0.0,-0.0,-0.0,51.5658350974743,-0.0,-0.0,35.61242841604877
2030-01-21 03:00:00,1.0,0.0,0.0,38.48413022844522,46.61242841604875,38.48413022844522,0.0,-0.0,15.984130228445219,34.717082451262826,-0.0,22.5,11.895345964785925
2030-01-21 04:00:00,1.0,0.0,0.0,0.0,46.61242841604864,0.0,0.0,-0.0,-0.0,34.717082451262826,-0.0,-0.0,11.895345964785813
2030-01-21 05:00:00,1.0,0.0,0.0,0.0,46.61242841604863,0.0,0.0,-0.0,-0.0,34.717082451262826,-0.0,-0.0,11.895345964785806
