trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode
4c835c8dc44bffa327f0d937,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,360.0,288.0,3.0,2.4,True,,-4069733.235793416,2586.8596593237953,1073.730613478951,661.6483950269976,1.8241679579149135,0.8179358696232867,0.8179358696232867,81.79358696232867,0.0,62.0,62.0,100.0,64.70750901842314,1852.6687431175633,1667.4018688058068,3520.07061192337,4.88898696100468,6.111233701255851,0,0.0,10.0,32.99528257663987,90.0,True,True,False,False,False,benchmark
abbfbc0ecbcca46278f6de2e,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,425.0,340.0,3.5416666666666665,2.8333333333333335,True,,-4086705.376018563,2422.421220995039,1238.169051807707,771.274020579498,2.1035334956795353,0.9534560825388224,0.9534560825388224,95.34560825388225,0.0,65.0,65.0,100.0,65.0503105028895,2126.732806998823,1914.0595262989402,4040.7923332977634,4.753873333291486,5.942341666614358,0,0.0,10.0,32.48486062057796,90.0,True,True,False,False,False,benchmark
11ef95bdad9d7a872cf40f95,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,480.0,384.0,4.0,3.2,True,,-4096999.555868957,2283.281003947631,1377.3092688551155,864.0341652777715,2.3399197199419066,1.068127031928896,1.068127031928896,106.8127031928896,0.0,66.0,66.0,100.0,65.34037329743798,2323.5967067129664,2091.237036041669,4414.833742754636,4.598785148702746,5.748481435878432,0,0.0,10.0,32.96578405452344,90.0,True,True,True,False,True,benchmark
16fc70f8aa94c5a24e7fbc6e,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,575.0,460.0,4.791666666666667,3.8333333333333335,True,,-4113750.773090401,2042.9479017748336,1617.6423710279128,998.8769563983005,2.7482231982132768,1.2348209383096418,1.2348209383096418,123.48209383096417,0.0,68.0,68.0,100.0,65.84139085165806,2644.040842943362,2379.636758649025,5023.677601592387,4.36841530573251,5.460519132165638,0,0.0,10.0,33.943250806231184,90.0,True,True,True,False,True,benchmark
60e14b255974dd3921019534,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,1440.0,1152.0,12.0,9.6,True,,-4222070.793789535,1116.2633795553668,2544.3268932473793,1751.996062433347,4.322573590488443,2.165833747461175,2.165833747461175,216.5833747461175,0.0,72.0,72.0,100.0,68.86959121301459,4199.244285259687,3779.319856733718,7978.564141993405,2.770334771525488,3.46291846440686,0,0.0,10.0,36.94227193711096,90.0,True,True,True,False,True,benchmark
1374104192e5a537b362340a,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,150.0,120.0,1.0,0.8,True,,-4004876.7401928524,3118.122306232083,542.4679665706635,666.260518947216,0.9216023743676762,0.8236374198996088,0.8236374198996088,82.36374198996089,0.0,62.0,62.0,100.0,63.694792721862136,1002.9971115224769,902.6974003702289,1905.6945118927058,6.3523150396423524,7.940393799552941,0,0.0,10.0,27.409868248518034,90.0,True,True,False,False,False,benchmark
8d6dc8231adba7973ab6b1fe,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,300.0,240.0,2.0,1.6,True,,-4053201.268200925,2738.6489870118776,921.9412857908687,1045.73383816742,1.566292076901417,1.2927458492226296,1.2927458492226296,129.27458492226296,0.0,67.0,67.0,100.0,64.54511960169188,1631.5211460504308,1468.3690314453875,3099.8901774958185,5.166483629159697,6.458104536449622,0,0.0,10.0,28.766450306482117,90.0,True,True,True,False,True,benchmark
dc2ab881460c76f9155d47e4,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,575.0,460.0,3.8333333333333335,3.066666666666667,True,,-4115273.0889542326,2042.9479017748336,1617.6423710279128,1414.8680679745594,2.7482231982132768,1.749073000522838,1.749073000522838,174.9073000522838,0.0,69.0,69.0,100.0,65.99543357443426,2644.040842943362,2379.636758649025,5023.677601592387,4.36841530573251,5.460519132165638,0,0.0,10.0,31.979778244421638,90.0,True,True,True,False,True,benchmark
079ec42a55870dace53df111,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,1800.0,1440.0,12.0,9.6,True,,-4266486.945048028,712.5823641742625,2948.007908628484,2060.4879773916546,5.008389906268849,2.547194307888258,2.547194307888258,254.71943078882583,0.0,73.0,73.0,100.0,70.15825664330882,4813.985667765595,4332.587100989036,9146.572768754631,2.540714657987398,3.175893322484247,0,0.0,10.0,37.48974133060204,90.0,True,True,True,False,True,benchmark
58ff9b1d5065a69a25f9dac0,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,190.0,152.0,1.0,0.8,True,,-4018532.164119945,3016.9294211066945,643.6608516960519,889.9408919519337,1.0935196283766742,1.1001531672155374,1.0935196283766742,109.35196283766741,0.0,61.0,61.0,100.0,63.964994012594936,1167.7204225590685,1050.9483803031617,2218.66880286223,5.838602112795343,7.298252640994178,0,0.0,10.0,31.23108723091434,90.0,True,True,True,False,True,benchmark
ac805743c3f194f2aa8936f9,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,425.0,340.0,2.236842105263158,1.7894736842105263,True,,-4087308.964210122,2422.421220995039,1238.169051807707,1205.138807638432,2.1035334956795353,1.4898037478082153,1.4898037478082153,148.98037478082153,0.0,65.0,65.0,100.0,65.10216639885574,2126.732806998823,1914.0595262989402,4040.7923332977634,4.753873333291486,5.942341666614358,0,0.0,10.0,33.16393184694338,90.0,True,True,True,False,True,benchmark
4e02362ce7beb8f45f0b04e0,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,725.0,580.0,3.8157894736842106,3.0526315789473686,True,,-4141240.982655476,1678.0466343303035,1982.5436384724428,1548.878474437508,3.3681563467319124,1.9147379052859932,1.9147379052859932,191.47379052859932,0.0,68.0,68.0,100.0,66.6513937702013,3134.2074818823457,2820.7867336941104,5954.994215576457,4.106892562466522,5.133615703083152,0,0.0,10.0,36.740370791430394,90.0,True,True,True,False,True,benchmark
f5106ac4e9b37ce5dec14282,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,2280.0,1824.0,12.0,9.6,True,,-4312929.19028751,289.97992219240876,3370.6103506103377,2240.913769682971,5.726351957385319,2.7702383421963095,2.7702383421963095,277.02383421963094,0.0,73.0,73.0,100.0,71.09215071306839,5365.941869098438,4829.347682188593,10195.289551287031,2.235809112124349,2.7947613901554362,0,0.0,10.0,39.81264073462341,90.0,True,True,True,False,True,benchmark
