trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode
1ea50f8b34af57a0b94e7fe2,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,575.0,575.0,3.8333333333333335,3.8333333333333335,True,,-4154584.250978716,1772.595625452288,1887.9946473504583,1504.9854934154064,3.207526447674567,1.860476995907975,1.860476995907975,186.0476995907975,0.0,70.0,70.0,100.0,66.90953072261762,2952.675074292785,2952.675074292785,5905.35014858557,5.135087085726583,5.135087085726583,0,0.0,0.0,29.56464795295332,100.0,True,True,True,False,True,benchmark
1f820e2d9ea2f0f24e100cc8,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,80.0,80.0,80.0,1.0,1.0,True,,-3990282.226058821,3290.014661626268,370.5756111764781,585.0869282921303,0.6295733281764336,0.723289875853646,0.6295733281764336,62.95733281764336,0.0,59.0,59.0,100.0,63.325930062786725,714.864948883855,714.864948883855,1429.72989776771,8.935811861048188,8.935811861048188,0,0.0,0.0,25.80748384607037,100.0,True,True,False,False,False,benchmark
25e9d8f28c70de8537b80b91,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,300.0,300.0,3.0,3.0,True,,-4081845.890722984,2597.5956254522885,1062.994647350458,729.071054232074,1.8059285548812205,0.9012843849430712,0.9012843849430712,90.12843849430712,0.0,64.0,64.0,100.0,65.11489747123989,1830.334957219727,1830.334957219727,3660.669914439453,6.101116524065755,6.101116524065755,0,0.0,0.0,26.99804509399312,100.0,True,True,False,False,False,benchmark
27e9902f37a1d649f1530b6e,WP2033,north-west,5041-17010-2,5041-17010-2,2,Croaghonagh;Binbane,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035889,1571.6313626196131,2088.9589101831334,1101.4015955735376,3.548945947447955,1.3615628461445268,1.3615628461445268,136.1562846144527,0.0,66.0,66.0,100.0,66.90300145279326,3358.199597568557,3022.3796378117013,6380.579235380259,3.5447662418779218,4.430957802347402,0,0.0,10.0,34.34727293037221,90.0,True,True,True,False,True,benchmark
28b1273312b672416d0123a3,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,475.0,475.0,4.75,4.75,True,,-4127985.245994,2072.595625452288,1587.9946473504583,942.1349769957452,2.697854486658805,1.1646759782136047,1.1646759782136047,116.46759782136048,0.0,67.0,67.0,100.0,66.19749045771981,2582.866723913012,2582.866723913012,5165.733447826024,5.437614155606341,5.437614155606341,0,0.0,0.0,30.753888817695422,100.0,True,True,True,False,True,benchmark
28b9362a63ad84573bf89329,WP2033,north-west,5041-17010-2,5041-17010-2,1,Glenree,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-3966726.4902608143,3310.179745021137,350.41052778160883,54.86409379352699,0.5953147361834024,0.0678235005259417,0.0678235005259417,6.782350052594172,0.0,65.0,65.0,100.0,62.676000137409616,357.951069371042,322.1559624339378,680.1070318049799,0.3778372398916555,0.4722965498645693,0,0.0,10.0,12.44809388352908,28.247073606899,True,True,False,False,False,benchmark
295a77b87f2c930213861a51,WP2033,north-west,5041-17010-2,5041-17010-2,1,Cathaleen's Fall,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035888,1571.6313626196134,2088.958910183133,1168.41686937958,3.548945947447954,1.4444077478635906,1.4444077478635906,144.44077478635907,0.0,69.0,69.0,100.0,67.04008218936183,3358.199597568557,3022.3796378117017,6380.579235380259,3.5447662418779218,4.430957802347402,0,0.0,10.0,32.700952266373214,90.0,True,True,True,False,True,benchmark
2bd507d245c33ba15593b26a,WP2033,north-west,5041-17010-2,5041-17010-2,1,Clogher,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035886,1571.6313626196136,2088.9589101831325,938.5101559952818,3.5489459474479537,1.160194940944374,1.160194940944374,116.0194940944374,0.0,67.0,67.0,100.0,67.1592310023794,3358.199597568557,3022.3796378117013,6380.579235380259,3.5447662418779218,4.430957802347402,0,0.0,10.0,33.19480573527045,90.0,True,True,True,False,True,benchmark
34f9b89c8a180557c6ab16bf,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,1200.0,960.0,12.0,9.6,True,,-4188183.897697338,1415.428297548632,2245.1619752541146,1350.338957052605,3.8143203557526206,1.6693015163710287,1.6693015163710287,166.93015163710288,0.0,68.0,68.0,100.0,67.89490173533956,3724.34087004352,3351.906783039168,7076.247653082688,2.948436522117787,3.6855456526472334,0,0.0,10.0,35.511411662994114,90.0,True,True,True,False,True,benchmark
3d45814d12ac152b1c31b1bc,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,80.0,160.0,160.0,2.0,2.0,True,,-4028025.975374344,3017.595625452288,642.9946473504583,736.9333561039457,1.0923878094591546,0.9110038352842874,0.9110038352842874,91.10038352842874,0.0,60.0,60.0,100.0,64.14204691567527,1158.986111391431,1158.986111391431,2317.972222782862,7.243663196196444,7.243663196196444,0,0.0,0.0,26.21803968659232,100.0,True,True,False,False,False,benchmark
3edc6b9730cf5c444cc4b403,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,575.0,575.0,3.026315789473684,3.026315789473684,True,,-4154584.2509787166,1772.5956254522882,1887.994647350458,1500.8163656574834,3.2075264476745664,1.8553230815875024,1.8553230815875024,185.53230815875023,0.0,68.0,68.0,100.0,66.80734389580765,2952.675074292785,2952.6750742927848,5905.35014858557,5.135087085726583,5.135087085726583,0,0.0,0.0,33.10203105019436,100.0,True,True,True,False,True,benchmark
4904515e5a7ad91f0a15d66c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,350.0,350.0,3.5,3.5,True,,-4097705.529492017,2447.595625452288,1212.9946473504583,829.071054232074,2.060764535389102,1.024905310463477,1.024905310463477,102.49053104634773,0.0,64.0,64.0,100.0,65.46234409822725,2080.3349572197267,2080.3349572197267,4160.669914439453,5.943814163484934,5.943814163484934,0,0.0,0.0,27.62330952638724,100.0,True,True,True,False,True,benchmark
4c835c8dc44bffa327f0d937,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,360.0,288.0,3.0,2.4,True,,-4069733.235793416,2586.859659323796,1073.730613478951,661.6483950269976,1.8241679579149133,0.8179358696232867,0.8179358696232867,81.79358696232867,0.0,62.0,62.0,100.0,64.70750901842314,1852.6687431175635,1667.4018688058068,3520.07061192337,4.88898696100468,6.111233701255851,0,0.0,10.0,32.99528257663987,90.0,True,True,False,False,False,benchmark
4e02362ce7beb8f45f0b04e0,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,725.0,580.0,3.8157894736842106,3.0526315789473686,True,,-4141240.982655476,1678.0466343303035,1982.5436384724428,1548.878474437508,3.3681563467319124,1.9147379052859927,1.9147379052859927,191.47379052859927,0.0,68.0,68.0,100.0,66.6513937702013,3134.2074818823457,2820.7867336941104,5954.994215576457,4.106892562466522,5.133615703083152,0,0.0,10.0,36.7403707914304,90.0,True,True,True,False,True,benchmark
4e204dc59daeb34b8c322ebc,WP2033,north-west,5041-17010-2,5041-17010-2,1,Letterkenny,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035887,1571.6313626196131,2088.9589101831334,1248.490912535286,3.548945947447955,1.543396021114284,1.543396021114284,154.33960211142838,0.0,69.0,69.0,100.0,67.04008218936183,3358.199597568557,3022.3796378117013,6380.579235380259,3.5447662418779218,4.430957802347402,0,0.0,10.0,32.811960141519535,90.0,True,True,True,False,True,benchmark
543e16d969089d299c054e06,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,80.0,240.0,240.0,3.0,3.0,True,,-4058629.178952915,2777.595625452288,882.9946473504583,880.6146731162553,1.500125378271764,1.0886240091748132,1.0886240091748132,108.86240091748132,0.0,61.0,61.0,100.0,64.69796151885505,1530.334957219727,1530.334957219727,3060.6699144394534,6.376395655082194,6.376395655082194,0,0.0,0.0,28.11754443351335,100.0,True,True,True,False,True,benchmark
55e3a013b1f9a2b46a0f5204,WP2033,north-west,5041-17010-2,5041-17010-2,1,Sligo,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-3966726.4902608143,3310.179745021137,350.4105277816093,-51.797713044587,0.5953147361834031,-0.0640328122641225,-0.0640328122641225,-6.403281226412254,0.0,65.0,65.0,100.0,62.676000137409616,357.951069371042,322.15596243393804,680.10703180498,0.3778372398916556,0.4722965498645694,0,0.0,10.0,11.95073920085146,28.247073606899,True,True,False,False,False,benchmark
58ff9b1d5065a69a25f9dac0,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,190.0,152.0,1.0,0.8,True,,-4018532.164119945,3016.9294211066945,643.6608516960519,889.9408919519337,1.0935196283766742,1.1001531672155374,1.0935196283766742,109.3519628376674,0.0,61.0,61.0,100.0,63.964994012594936,1167.7204225590683,1050.9483803031617,2218.66880286223,5.838602112795343,7.298252640994178,0,0.0,10.0,31.23108723091434,90.0,True,True,True,False,True,benchmark
5ea80944bee9a60975cd48ae,WP2033,north-west,5041-17010-2,5041-17010-2,2,Croaghonagh;Letterkenny,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035888,1571.6313626196134,2088.958910183133,897.5115615311151,3.548945947447954,1.1095120990174132,1.1095120990174132,110.95120990174132,0.0,68.0,68.0,100.0,67.14226901617178,3358.199597568557,3022.3796378117013,6380.579235380258,3.5447662418779213,4.430957802347401,0,0.0,10.0,37.1118746554661,90.0,True,True,True,False,True,benchmark
5ed754fbc7dd7838a7dbb768,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,80.0,240.0,192.0,3.0,2.4,True,,-4034290.847793119,2890.43831469996,770.1519581027865,755.9602381652148,1.3084161958879204,0.9345250429861044,0.9345250429861044,93.45250429861044,0.0,61.0,61.0,100.0,64.22868746218447,1378.5389332369605,1240.6850399132643,2619.223973150225,5.456716610729635,6.820895763412044,0,0.0,10.0,31.307406702168,90.0,True,True,False,False,False,benchmark
5f3e579bf508db1968ff95f8,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,50.0,350.0,350.0,7.0,7.0,True,,-4072811.7547114766,2581.248437375498,1079.3418354272485,1120.3494103646444,1.8337008995618584,1.3849863101551854,1.3849863101551854,138.49863101551853,0.0,62.0,62.0,100.0,64.88510018689384,1764.406026677431,1764.406026677431,3528.8120533548627,5.0411600762212325,5.0411600762212325,0,0.0,0.0,28.53258408986984,100.0,True,True,True,False,True,benchmark
60e14b255974dd3921019534,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,1440.0,1152.0,12.0,9.6,True,,-4222070.793789535,1116.2633795553668,2544.32689324738,1751.996062433347,4.322573590488443,2.165833747461175,2.165833747461175,216.5833747461175,0.0,72.0,72.0,100.0,68.86959121301459,4199.244285259687,3779.319856733718,7978.564141993405,2.770334771525488,3.46291846440686,0,0.0,10.0,36.94227193711096,90.0,True,True,True,False,True,benchmark
63142dd2ed8a271555645d6a,WP2033,north-west,5041-17010-2,5041-17010-2,1,Corderry,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-3966726.490260814,3310.179745021137,350.41052778160883,8.938530080515193,0.5953147361834024,0.0110498936134527,0.0110498936134527,1.1049893613452777,0.0,65.0,65.0,100.0,62.676000137409616,357.95106937104185,322.15596243393765,680.1070318049794,0.3778372398916552,0.472296549864569,0,0.0,10.0,11.566505973295808,28.247073606899,True,True,False,False,False,benchmark
6fd2e6749b9199ccea82e6c8,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,80.0,475.0,475.0,5.9375,5.9375,True,,-4120157.186490163,2137.3333799257925,1523.2568928769538,1273.9292855098247,2.5878710924112447,1.5748431732227413,1.5748431732227413,157.48431732227414,0.0,66.0,66.0,100.0,66.14929979158761,2456.542052716549,2456.542052716549,4913.084105433098,5.17166747940326,5.17166747940326,0,0.0,0.0,29.09715642051532,100.0,True,True,True,False,True,benchmark
710f72af4cb95cbccaeefede,WP2033,north-west,5041-17010-2,5041-17010-2,1,Srananagh 220,1.0,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-3966726.490260813,3310.179745021137,350.41052778160883,186.8159791726357,0.5953147361834024,0.2309436424732212,0.2309436424732212,23.09436424732213,0.0,65.0,65.0,100.0,62.676000137409616,357.9510693710419,322.1559624339377,680.1070318049797,0.3778372398916553,0.4722965498645692,0,0.0,10.0,11.97013483912104,28.247073606899,True,True,False,False,False,benchmark
71479c9f62d3e4c0fc4fcf9d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,300.0,240.0,3.0,2.4,True,,-4053104.5151114585,2738.6489870118767,921.9412857908696,557.9124054760687,1.5662920769014186,0.6896964792426766,0.6896964792426766,68.96964792426766,0.0,62.0,62.0,100.0,64.54511960169188,1629.6799835486645,1466.711985193798,3096.3919687424623,5.160653281237437,6.450816601546796,0,0.0,10.0,32.09941419687847,90.0,True,True,False,False,False,benchmark
76cc9a6306f06f1c395d4e76,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,350.0,350.0,2.333333333333333,2.333333333333333,True,,-4100059.365697932,2447.5956254522885,1212.994647350458,1261.4386977478937,2.0607645353891013,1.5594021930285034,1.5594021930285034,155.94021930285032,0.0,68.0,68.0,100.0,65.46234409822725,2080.3349572197267,2080.3349572197267,4160.669914439453,5.943814163484934,5.943814163484934,0,0.0,0.0,24.68323142047178,100.0,True,True,True,False,True,benchmark
7a41c65f4e9882927cc2d51c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,50.0,150.0,150.0,3.0,3.0,True,,-4019689.6910528312,3073.5975892460096,586.9926835567367,927.9216139197888,0.9972457071008886,1.147105287231532,0.9972457071008886,99.72457071008886,0.0,60.0,60.0,100.0,63.87304992576441,1040.920115326374,1040.920115326374,2081.840230652748,6.939467435509159,6.939467435509159,0,0.0,0.0,25.8486909680147,100.0,True,True,True,False,True,benchmark
7fdfc957975aefa1463b5dc4,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,2280.0,2280.0,12.0,12.0,True,,-4384697.94313222,262.5868485213808,3398.0034242813654,2246.1146299439934,5.772890229305859,2.776667693786008,2.776667693786008,277.6667693786008,0.0,73.0,73.0,100.0,72.40642834091756,5175.419442473156,5175.419442473157,10350.838884946312,2.269920808102261,2.269920808102261,0,0.0,0.0,39.9467778358983,100.0,True,True,True,False,True,benchmark
856b162a09ca34c87852b119,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,475.0,475.0,3.9583333333333335,3.9583333333333335,True,,-4131145.592140179,2072.5956254522885,1587.994647350458,979.1118072799944,2.697854486658804,1.2103870780391035,1.2103870780391035,121.03870780391036,0.0,69.0,69.0,100.0,66.17691794291949,2602.894239490076,2602.8942394900764,5205.788478980152,5.479777346294897,5.479777346294897,0,0.0,0.0,29.820635213025632,100.0,True,True,True,False,True,benchmark
8be7841c444c4a9490529369,WP2033,north-west,5041-17010-2,5041-17010-2,2,Binbane;Letterkenny,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035888,1571.6313626196134,2088.958910183133,1186.7116260848052,3.548945947447954,1.4670238954242965,1.4670238954242965,146.70238954242964,0.0,69.0,69.0,100.0,67.08258758596799,3358.199597568557,3022.3796378117013,6380.579235380259,3.5447662418779218,4.430957802347402,0,0.0,10.0,35.384972376586965,90.0,True,True,True,False,True,benchmark
8c0603ab343ea9796c7d369c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,575.0,460.0,5.75,4.6,True,,-4110786.284338437,2042.9479017748336,1617.6423710279123,925.57376723356,2.7482231982132763,1.1442028574282157,1.1442028574282157,114.42028574282156,0.0,66.0,66.0,100.0,65.86669108133084,2624.780532375463,2362.3024791379166,4987.08301151338,4.336593923055113,5.420742403818891,0,0.0,10.0,34.29371800659961,90.0,True,True,True,False,True,benchmark
8d6dc8231adba7973ab6b1fe,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,300.0,240.0,2.0,1.6,True,,-4053201.268200925,2738.6489870118776,921.9412857908688,1045.73383816742,1.566292076901417,1.2927458492226296,1.2927458492226296,129.27458492226296,0.0,67.0,67.0,100.0,64.54511960169188,1631.5211460504308,1468.3690314453877,3099.8901774958185,5.166483629159697,6.458104536449622,0,0.0,10.0,28.76645030648212,90.0,True,True,True,False,True,benchmark
8f3da96673be42931f172865,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,25.0,1075.0,860.0,43.0,34.4,True,,-4051293.783898096,2857.765592668421,802.8246801343253,-388.6226685176953,1.3639240969197113,-0.4804189396036745,-0.4804189396036745,-48.04189396036745,0.0,57.0,57.0,100.0,64.84774336344363,1584.9956751306063,1426.4961076175457,3011.491782748152,1.400693852441001,1.7508673155512513,0,0.0,10.0,42.84119389704879,85.67064774567402,True,True,False,False,False,benchmark
a063faacf6f6b366868e1889,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,350.0,350.0,2.9166666666666665,2.9166666666666665,True,,-4099950.8741273633,2447.595625452289,1212.9946473504574,754.4910842746685,2.060764535389101,0.932708861349292,0.932708861349292,93.2708861349292,0.0,65.0,65.0,100.0,65.30830137545107,2080.3349572197267,2080.3349572197267,4160.669914439453,5.943814163484934,5.943814163484934,0,0.0,0.0,28.49511230067303,100.0,True,True,False,False,False,benchmark
a218224e623763ccada7d395,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,1200.0,1200.0,12.0,12.0,True,,-4230600.846061909,1282.7372366744669,2377.853036128279,1454.2317635025538,4.0397500664359445,1.7977347652535791,1.7977347652535791,179.77347652535792,0.0,68.0,68.0,100.0,68.60615648592425,3698.115913772304,3698.115913772303,7396.231827544606,3.08176326147692,3.08176326147692,0,0.0,0.0,35.17324873951998,100.0,True,True,True,False,True,benchmark
a9f1e127d4380fe6e9f50622,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,lifetime_eol,10.0,90.0,90.0,80.0,90.0,440.0,281.6,4.888888888888889,3.128888888888889,True,,-4066526.4059240385,2607.098236348873,1053.4920364538734,1263.8534275785496,1.789784507113114,1.5623873043939778,1.5623873043939778,156.23873043939778,0.0,68.0,68.0,100.0,64.81936078926499,1818.9377814091008,1637.0440032681904,3455.981784677291,3.927252028042376,6.1363312938162125,0,0.0,10.0,30.984688658297166,90.0,True,True,True,False,True,benchmark
