trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,average_absolute_power_mw,average_power_utilisation_pct,active_hours,idle_hours,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode
1eabfc8b7507ad541c9195c1,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,80.0,960.0,960.0,12.0,12.0,True,,-4185032.40993989,1652.3333799257925,2008.2568928769538,1678.0148606686125,3.4118407627200598,2.074377501128491,2.074377501128491,207.43775011284907,0.0,69.0,69.0,100.0,67.71154617910331,3149.8647596005994,3149.8647596005994,6299.729519201199,3.2811091245839576,3.2811091245839576,0,0.0,37.49838999524523,46.872987494056545,103,65,0.0,35.56483961887549,100.0,True,True,True,False,True,benchmark
136bd6239c78225f4ee4afee,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,300.0,300.0,3.0,3.0,True,,-4081845.8907229844,2597.5956254522885,1062.9946473504579,729.071054232074,1.8059285548812205,0.9012843849430713,0.9012843849430713,90.12843849430713,0.0,64.0,64.0,100.0,65.11489747123989,1830.3349572197267,1830.3349572197267,3660.6699144394534,6.101116524065755,6.101116524065755,0,0.0,21.789701871663414,21.789701871663414,65,103,0.0,26.99804509399312,100.0,True,True,False,False,False,benchmark
7b0ee8e2b85795aabfa828ed,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,350.0,350.0,3.5,3.5,True,,-4097705.529492017,2447.595625452288,1212.9946473504583,829.071054232074,2.060764535389102,1.0249053104634773,1.0249053104634773,102.49053104634773,0.0,64.0,64.0,100.0,65.46234409822725,2080.3349572197267,2080.3349572197267,4160.669914439453,5.943814163484934,5.943814163484934,0,0.0,24.76589234785389,24.76589234785389,69,99,0.0,27.62330952638724,100.0,True,True,True,False,True,benchmark
70ba618d87a2cadb629a032c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,475.0,475.0,4.75,4.75,True,,-4127985.2459939998,2072.595625452288,1587.9946473504583,942.1349769957451,2.697854486658805,1.1646759782136047,1.1646759782136047,116.46759782136047,0.0,67.0,67.0,100.0,66.19749045771981,2582.866723913012,2582.866723913012,5165.733447826024,5.437614155606341,5.437614155606341,0,0.0,30.74841337991681,30.748413379916812,79,89,0.0,30.753888817695422,100.0,True,True,True,False,True,benchmark
bbd55ed58d2e55cc35006a9a,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,1200.0,1200.0,12.0,12.0,True,,-4230600.846061909,1282.7372366744669,2377.853036128279,1454.2317635025538,4.0397500664359445,1.7977347652535793,1.7977347652535793,179.77347652535792,0.0,68.0,68.0,100.0,68.60615648592425,3698.1159137723034,3698.1159137723025,7396.231827544606,3.0817632614769193,3.0817632614769193,0,0.0,44.02518944967027,44.02518944967027,105,63,0.0,35.17324873951998,100.0,True,True,True,False,True,benchmark
9f1ba3cd5470625211855873,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,350.0,350.0,2.9166666666666665,2.9166666666666665,True,,-4099950.8741273633,2447.595625452289,1212.9946473504574,754.4910842746685,2.060764535389101,0.932708861349292,0.932708861349292,93.2708861349292,0.0,65.0,65.0,100.0,65.30830137545107,2080.3349572197267,2080.3349572197267,4160.669914439453,5.943814163484934,5.943814163484934,0,0.0,24.76589234785389,20.638243623211572,67,101,0.0,28.49511230067303,100.0,True,True,False,False,False,benchmark
08371387b25b82cda5fa702f,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,360.0,360.0,3.0,3.0,True,,-4102925.8741273633,2417.595625452288,1242.9946473504583,774.4910842746685,2.1117317314906785,0.9574330464533732,0.9574330464533732,95.74330464533732,0.0,65.0,65.0,100.0,65.37779070084854,2130.3349572197267,2130.3349572197267,4260.669914439453,5.91759710338813,5.91759710338813,0,0.0,25.361130443091984,21.13427536924332,68,100,0.0,28.5377748731322,100.0,True,True,False,False,False,benchmark
fc1ad1691b7a6765d97f92be,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,475.0,475.0,3.9583333333333335,3.9583333333333335,True,,-4131145.592140179,2072.5956254522885,1587.9946473504579,979.1118072799945,2.697854486658804,1.2103870780391037,1.2103870780391037,121.03870780391037,0.0,69.0,69.0,100.0,66.17691794291949,2602.894239490076,2602.8942394900764,5205.788478980152,5.479777346294897,5.479777346294897,0,0.0,30.98683618440567,25.822363487004726,79,89,0.0,29.820635213025632,100.0,True,True,True,False,True,benchmark
4c51dcef9437db656ef1759c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,480.0,480.0,4.0,4.0,True,,-4132340.592140179,2057.5956254522885,1602.9946473504579,989.1118072799945,2.723338084709592,1.2227491705911442,1.2227491705911442,122.27491705911441,0.0,69.0,69.0,100.0,66.21166260561822,2622.894239490076,2622.8942394900764,5245.788478980152,5.464362998937658,5.464362998937658,0,0.0,31.22493142250091,26.020776185417425,79,89,0.0,29.925430183524874,100.0,True,True,True,False,True,benchmark
ce63782e69d513457655a8fb,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,1440.0,1440.0,12.0,12.0,True,,-4271564.78821783,980.9094299552995,2679.680842847447,1815.662971431586,4.55252730023476,2.244539369615032,2.244539369615032,224.4539369615032,0.0,72.0,72.0,100.0,69.71485104743583,4154.0677165448515,4154.0677165448515,8308.135433089703,2.8847692476005915,2.8847692476005915,0,0.0,49.45318710172443,41.21098925143703,108,60,0.0,37.578776799241304,100.0,True,True,True,False,True,benchmark
5727d5ca7ee22596d2015718,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,150.0,150.0,1.0,1.0,True,,-4023870.9753743457,3047.5956254522885,612.9946473504579,736.7871997270122,1.0414206133575776,0.9108231554184151,0.9108231554184151,91.08231554184151,0.0,65.0,65.0,100.0,64.0725575902778,1108.986111391431,1108.986111391431,2217.972222782862,7.39324074260954,7.39324074260954,0,0.0,13.20221561180275,8.801477074535166,49,119,0.0,21.804198543192975,100.0,True,True,False,False,False,benchmark
9b5177ff92af6853dc749791,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,300.0,300.0,2.0,2.0,True,,-4082234.36569793,2597.5956254522885,1062.9946473504579,1161.4386977478935,1.8059285548812205,1.4357812675080972,1.4357812675080972,143.57812675080973,0.0,68.0,68.0,100.0,65.11489747123989,1830.3349572197267,1830.3349572197267,3660.6699144394534,6.101116524065755,6.101116524065755,0,0.0,21.789701871663414,14.526467914442277,61,107,0.0,23.80130489567372,100.0,True,True,True,False,True,benchmark
4e08d5d7256584510c240066,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,350.0,350.0,2.3333333333333335,2.3333333333333335,True,,-4100059.3656979315,2447.5956254522885,1212.9946473504579,1261.4386977478935,2.0607645353891013,1.5594021930285034,1.5594021930285034,155.94021930285032,0.0,68.0,68.0,100.0,65.46234409822725,2080.3349572197267,2080.3349572197267,4160.669914439453,5.943814163484934,5.943814163484934,0,0.0,24.76589234785389,16.51059489856926,67,101,0.0,24.68323142047178,100.0,True,True,True,False,True,benchmark
8cf33a7d2fd6132242cdfffc,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,575.0,575.0,3.8333333333333335,3.8333333333333335,True,,-4154584.250978716,1772.595625452288,1887.9946473504583,1504.9854934154064,3.207526447674567,1.860476995907975,1.860476995907975,186.0476995907975,0.0,70.0,70.0,100.0,66.90953072261762,2952.675074292785,2952.675074292785,5905.35014858557,5.135087085726583,5.135087085726583,0,0.0,35.150893741580774,23.43392916105385,76,92,0.0,29.56464795295332,100.0,True,True,True,False,True,benchmark
d93db0af744ee5fc8199e8c1,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,1800.0,1800.0,12.0,12.0,True,,-4326025.971270487,640.4256959695348,3020.1645768332114,2060.4879773916546,5.130977341549739,2.547194307888258,2.547194307888258,254.71943078882583,0.0,73.0,73.0,100.0,71.20452410348489,4681.162211609113,4681.162211609113,9362.324423218226,2.600645673116174,2.600645673116174,0,0.0,55.728121566775165,37.15208104451678,104,64,0.0,37.60122322489819,100.0,True,True,True,False,True,benchmark
642a075829f6f5bfd4e7adb1,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,190.0,190.0,1.0,1.0,True,,-4040490.975374345,2927.5956254522885,732.9946473504579,889.9408919519337,1.2452893977638824,1.1001531672155374,1.1001531672155374,110.01531672155373,0.0,63.0,63.0,100.0,64.256942763918,1308.986111391431,1308.986111391431,2617.972222782862,6.889400586270689,6.889400586270689,0,0.0,15.583167992755131,8.201667364607964,55,113,0.0,26.805366870059856,100.0,True,True,True,False,True,benchmark
a385597fee3e9347786a239d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,380.0,380.0,2.0,2.0,True,,-4109962.9080040106,2357.5956254522885,1302.9946473504579,1248.3558713336024,2.21366612369383,1.5432290819309287,1.5432290819309287,154.32290819309287,0.0,66.0,66.0,100.0,65.56862524760972,2222.894239490077,2222.8942394900764,4445.788478980154,5.849721682868624,5.849721682868624,0,0.0,26.463026660596153,13.927908768734817,64,104,0.0,29.835315979698983,100.0,True,True,True,False,True,benchmark
39930db732d6bef34b7b927c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,575.0,575.0,3.026315789473684,3.026315789473684,True,,-4154584.2509787166,1772.5956254522882,1887.994647350458,1500.8163656574834,3.2075264476745664,1.8553230815875024,1.8553230815875024,185.53230815875023,0.0,68.0,68.0,100.0,66.80734389580765,2952.675074292785,2952.6750742927848,5905.35014858557,5.135087085726583,5.135087085726583,0,0.0,35.150893741580774,18.500470390305672,73,95,0.0,33.102031050194356,100.0,True,True,True,False,True,benchmark
de386cbc82e27db68b892221,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,2280.0,2280.0,12.0,12.0,True,,-4384697.94313222,262.5868485213808,3398.0034242813654,2246.1146299439934,5.772890229305859,2.776667693786008,2.776667693786008,277.6667693786008,0.0,73.0,73.0,100.0,72.40642834091756,5175.419442473156,5175.419442473157,10350.838884946312,2.2699208081022615,2.2699208081022615,0,0.0,61.61213621991853,32.42744011574659,104,64,0.0,39.9467778358983,100.0,True,True,True,False,True,benchmark
