scenario,snapshot,generator,bus,priority_status,available_mw,dispatched_mw,dispatch_down_mw,duration_h,dispatch_down_mwh
network_neutral_static,2030-01-15 06:00:00,Moy wind,Moy,non_priority,21.941580134688813,21.941580134688813,0.0,1.0,0.0
network_neutral_static,2030-01-15 07:00:00,Moy wind,Moy,non_priority,19.05101712359349,19.05101712359349,0.0,1.0,0.0
network_neutral_static,2030-01-15 08:00:00,Moy wind,Moy,non_priority,19.93075828705323,19.93075828705323,0.0,1.0,0.0
network_neutral_static,2030-01-15 09:00:00,Moy wind,Moy,non_priority,25.35191668778834,25.35191668778834,0.0,1.0,0.0
network_neutral_static,2030-01-15 10:00:00,Moy wind,Moy,non_priority,24.33789658099192,24.33789658099192,0.0,1.0,0.0
network_neutral_static,2030-01-15 11:00:00,Moy wind,Moy,non_priority,29.60927247979597,29.60927247979597,0.0,1.0,0.0
network_neutral_static,2030-01-15 12:00:00,Moy wind,Moy,non_priority,20.563961266946094,20.563961266946094,0.0,1.0,0.0
network_neutral_static,2030-01-15 13:00:00,Moy wind,Moy,non_priority,12.868518686383519,12.868518686383519,0.0,1.0,0.0
network_neutral_static,2030-01-15 14:00:00,Moy wind,Moy,non_priority,13.019591392246882,13.019591392246882,0.0,1.0,0.0
network_neutral_static,2030-01-15 15:00:00,Moy wind,Moy,non_priority,15.497191233545465,15.497191233545465,0.0,1.0,0.0
network_neutral_static,2030-01-15 16:00:00,Moy wind,Moy,non_priority,15.574926488965897,15.574926488965897,0.0,1.0,0.0
network_neutral_static,2030-01-15 17:00:00,Moy wind,Moy,non_priority,9.88798839470825,9.88798839470825,0.0,1.0,0.0
network_neutral_static,2030-01-15 18:00:00,Moy wind,Moy,non_priority,8.659070530924934,8.659070530924934,0.0,1.0,0.0
network_neutral_static,2030-01-15 19:00:00,Moy wind,Moy,non_priority,5.831314886951087,5.831314886951087,0.0,1.0,0.0
network_neutral_static,2030-01-15 20:00:00,Moy wind,Moy,non_priority,8.64348572448643,8.64348572448643,0.0,1.0,0.0
network_neutral_static,2030-01-15 21:00:00,Moy wind,Moy,non_priority,6.166191616906341,6.166191616906341,0.0,1.0,0.0
network_neutral_static,2030-01-15 22:00:00,Moy wind,Moy,non_priority,6.1640143697292125,6.1640143697292125,0.0,1.0,0.0
network_neutral_static,2030-01-15 23:00:00,Moy wind,Moy,non_priority,2.8533199351766263,2.8533199351766263,0.0,1.0,0.0
network_neutral_static,2030-01-16 00:00:00,Moy wind,Moy,non_priority,3.947536764472848,3.947536764472848,0.0,1.0,0.0
network_neutral_static,2030-01-16 01:00:00,Moy wind,Moy,non_priority,2.597513073060939,2.597513073060939,0.0,1.0,0.0
network_neutral_static,2030-01-16 02:00:00,Moy wind,Moy,non_priority,0.8888500599259341,0.8888500599259341,0.0,1.0,0.0
network_neutral_static,2030-01-16 03:00:00,Moy wind,Moy,non_priority,3.6653372725428497,3.6653372725428497,0.0,1.0,0.0
network_neutral_static,2030-01-16 04:00:00,Moy wind,Moy,non_priority,8.179563988481682,8.179563988481682,0.0,1.0,0.0
network_neutral_static,2030-01-16 05:00:00,Moy wind,Moy,non_priority,6.5410255141803635,6.5410255141803635,0.0,1.0,0.0
network_neutral_static,2030-01-16 06:00:00,Moy wind,Moy,non_priority,9.015279013513585,9.015279013513585,0.0,1.0,0.0
network_neutral_static,2030-01-16 07:00:00,Moy wind,Moy,non_priority,7.297351864661848,7.297351864661848,0.0,1.0,0.0
network_neutral_static,2030-01-16 08:00:00,Moy wind,Moy,non_priority,15.78323524983014,15.78323524983014,0.0,1.0,0.0
network_neutral_static,2030-01-16 09:00:00,Moy wind,Moy,non_priority,14.22553503331015,14.22553503331015,0.0,1.0,0.0
network_neutral_static,2030-01-16 10:00:00,Moy wind,Moy,non_priority,10.533517581780018,10.533517581780018,0.0,1.0,0.0
network_neutral_static,2030-01-16 11:00:00,Moy wind,Moy,non_priority,8.704266226629036,8.704266226629036,0.0,1.0,0.0
network_neutral_static,2030-01-16 12:00:00,Moy wind,Moy,non_priority,17.596844554366164,17.596844554366164,0.0,1.0,0.0
network_neutral_static,2030-01-16 13:00:00,Moy wind,Moy,non_priority,17.65146295238255,17.65146295238255,0.0,1.0,0.0
network_neutral_static,2030-01-16 14:00:00,Moy wind,Moy,non_priority,22.61499731339978,22.61499731339978,0.0,1.0,0.0
network_neutral_static,2030-01-16 15:00:00,Moy wind,Moy,non_priority,22.20149001784468,22.20149001784468,0.0,1.0,0.0
network_neutral_static,2030-01-16 16:00:00,Moy wind,Moy,non_priority,23.282804226934008,23.282804226934008,0.0,1.0,0.0
network_neutral_static,2030-01-16 17:00:00,Moy wind,Moy,non_priority,27.493786425853006,27.493786425853006,0.0,1.0,0.0
network_neutral_static,2030-01-16 18:00:00,Moy wind,Moy,non_priority,20.537988863220747,20.537988863220747,0.0,1.0,0.0
network_neutral_static,2030-01-16 19:00:00,Moy wind,Moy,non_priority,24.672606593756896,24.672606593756896,0.0,1.0,0.0
network_neutral_static,2030-01-16 20:00:00,Moy wind,Moy,non_priority,21.76286219095536,21.76286219095536,0.0,1.0,0.0
network_neutral_static,2030-01-16 21:00:00,Moy wind,Moy,non_priority,20.997223792883158,20.997223792883158,0.0,1.0,0.0
network_neutral_static,2030-01-16 22:00:00,Moy wind,Moy,non_priority,19.59330409671417,19.59330409671417,0.0,1.0,0.0
network_neutral_static,2030-01-16 23:00:00,Moy wind,Moy,non_priority,21.055501344432727,21.055501344432727,0.0,1.0,0.0
network_neutral_static,2030-01-17 00:00:00,Moy wind,Moy,non_priority,23.85614716353054,23.85614716353054,0.0,1.0,0.0
network_neutral_static,2030-01-17 01:00:00,Moy wind,Moy,non_priority,25.86990639898739,25.86990639898739,0.0,1.0,0.0
network_neutral_static,2030-01-17 02:00:00,Moy wind,Moy,non_priority,24.817714636133882,24.817714636133882,0.0,1.0,0.0
network_neutral_static,2030-01-17 03:00:00,Moy wind,Moy,non_priority,23.11555595258177,23.11555595258177,0.0,1.0,0.0
network_neutral_static,2030-01-17 04:00:00,Moy wind,Moy,non_priority,19.903970778485192,19.903970778485192,0.0,1.0,0.0
network_neutral_static,2030-01-17 05:00:00,Moy wind,Moy,non_priority,22.71907174274307,22.71907174274307,0.0,1.0,0.0
network_neutral_static,2030-01-17 06:00:00,Moy wind,Moy,non_priority,20.591794796044052,20.591794796044052,0.0,1.0,0.0
network_neutral_static,2030-01-17 07:00:00,Moy wind,Moy,non_priority,11.031163557056594,11.031163557056594,0.0,1.0,0.0
network_neutral_static,2030-01-17 08:00:00,Moy wind,Moy,non_priority,15.257051562856809,15.257051562856809,0.0,1.0,0.0
network_neutral_static,2030-01-17 09:00:00,Moy wind,Moy,non_priority,10.022993843784834,10.022993843784834,0.0,1.0,0.0
network_neutral_static,2030-01-17 10:00:00,Moy wind,Moy,non_priority,9.661848116446015,9.661848116446015,0.0,1.0,0.0
network_neutral_static,2030-01-17 11:00:00,Moy wind,Moy,non_priority,9.906516901444586,9.906516901444586,0.0,1.0,0.0
network_neutral_static,2030-01-17 12:00:00,Moy wind,Moy,non_priority,10.766202680458033,10.766202680458033,0.0,1.0,0.0
network_neutral_static,2030-01-17 13:00:00,Moy wind,Moy,non_priority,8.941065250469867,8.941065250469867,0.0,1.0,0.0
network_neutral_static,2030-01-17 14:00:00,Moy wind,Moy,non_priority,7.15982040258598,7.15982040258598,0.0,1.0,0.0
network_neutral_static,2030-01-17 15:00:00,Moy wind,Moy,non_priority,5.636678437841554,5.636678437841554,0.0,1.0,0.0
network_neutral_static,2030-01-17 16:00:00,Moy wind,Moy,non_priority,4.494822938206346,4.494822938206346,0.0,1.0,0.0
network_neutral_static,2030-01-17 17:00:00,Moy wind,Moy,non_priority,3.8580637488589358,3.8580637488589358,0.0,1.0,0.0
network_neutral_static,2030-01-17 18:00:00,Moy wind,Moy,non_priority,3.7004689240614965,3.7004689240614965,0.0,1.0,0.0
network_neutral_static,2030-01-17 19:00:00,Moy wind,Moy,non_priority,3.9303169958988455,3.9303169958988455,0.0,1.0,0.0
network_neutral_static,2030-01-17 20:00:00,Moy wind,Moy,non_priority,4.604954004771978,4.604954004771978,0.0,1.0,0.0
network_neutral_static,2030-01-17 21:00:00,Moy wind,Moy,non_priority,5.710727714885581,5.710727714885581,0.0,1.0,0.0
network_neutral_static,2030-01-17 22:00:00,Moy wind,Moy,non_priority,7.086001915267522,7.086001915267522,0.0,1.0,0.0
network_neutral_static,2030-01-17 23:00:00,Moy wind,Moy,non_priority,8.915234535064116,8.915234535064116,0.0,1.0,0.0
network_neutral_static,2030-01-18 00:00:00,Moy wind,Moy,non_priority,10.720149773823437,10.720149773823437,0.0,1.0,0.0
network_neutral_static,2030-01-18 01:00:00,Moy wind,Moy,non_priority,11.408285251604239,11.408285251604239,0.0,1.0,0.0
network_neutral_static,2030-01-18 02:00:00,Moy wind,Moy,non_priority,9.29085162415646,9.29085162415646,0.0,1.0,0.0
network_neutral_static,2030-01-18 03:00:00,Moy wind,Moy,non_priority,8.746699836023428,8.746699836023428,0.0,1.0,0.0
network_neutral_static,2030-01-18 04:00:00,Moy wind,Moy,non_priority,8.883971551255398,8.883971551255398,0.0,1.0,0.0
network_neutral_static,2030-01-18 05:00:00,Moy wind,Moy,non_priority,3.37603876962849,3.37603876962849,0.0,1.0,0.0
network_neutral_static,2030-01-18 06:00:00,Moy wind,Moy,non_priority,7.667454495393621,7.667454495393621,0.0,1.0,0.0
network_neutral_static,2030-01-18 07:00:00,Moy wind,Moy,non_priority,8.964619136299595,8.964619136299595,0.0,1.0,0.0
network_neutral_static,2030-01-18 08:00:00,Moy wind,Moy,non_priority,6.761966768876736,6.761966768876736,0.0,1.0,0.0
network_neutral_static,2030-01-18 09:00:00,Moy wind,Moy,non_priority,8.886735696630351,8.886735696630351,0.0,1.0,0.0
network_neutral_static,2030-01-18 10:00:00,Moy wind,Moy,non_priority,7.11386131770525,7.11386131770525,0.0,1.0,0.0
network_neutral_static,2030-01-18 11:00:00,Moy wind,Moy,non_priority,11.277662916304745,11.277662916304745,0.0,1.0,0.0
network_neutral_static,2030-01-18 12:00:00,Moy wind,Moy,non_priority,24.808832646990577,24.808832646990577,0.0,1.0,0.0
network_neutral_static,2030-01-18 13:00:00,Moy wind,Moy,non_priority,14.050355125501309,14.050355125501309,0.0,1.0,0.0
network_neutral_static,2030-01-18 14:00:00,Moy wind,Moy,non_priority,24.877111290270427,24.877111290270427,0.0,1.0,0.0
network_neutral_static,2030-01-18 15:00:00,Moy wind,Moy,non_priority,26.212414012769493,26.212414012769493,0.0,1.0,0.0
network_neutral_static,2030-01-18 16:00:00,Moy wind,Moy,non_priority,24.802412052814763,24.802412052814763,0.0,1.0,0.0
network_neutral_static,2030-01-18 17:00:00,Moy wind,Moy,non_priority,25.92931648553472,25.92931648553472,0.0,1.0,0.0
network_neutral_static,2030-01-18 18:00:00,Moy wind,Moy,non_priority,23.224921525493414,23.224921525493414,0.0,1.0,0.0
network_neutral_static,2030-01-18 19:00:00,Moy wind,Moy,non_priority,26.414090949432985,26.414090949432985,0.0,1.0,0.0
network_neutral_static,2030-01-18 20:00:00,Moy wind,Moy,non_priority,28.91989933239339,28.91989933239339,0.0,1.0,0.0
network_neutral_static,2030-01-18 21:00:00,Moy wind,Moy,non_priority,28.42082640505432,28.42082640505432,0.0,1.0,0.0
network_neutral_static,2030-01-18 22:00:00,Moy wind,Moy,non_priority,26.926340377704463,26.926340377704463,0.0,1.0,0.0
network_neutral_static,2030-01-18 23:00:00,Moy wind,Moy,non_priority,31.9648691935687,31.9648691935687,0.0,1.0,0.0
network_neutral_static,2030-01-19 00:00:00,Moy wind,Moy,non_priority,32.36147059428069,32.36147059428069,0.0,1.0,0.0
network_neutral_static,2030-01-19 01:00:00,Moy wind,Moy,non_priority,32.39955942812306,32.39955942812306,0.0,1.0,0.0
network_neutral_static,2030-01-19 02:00:00,Moy wind,Moy,non_priority,32.37618364737279,32.37618364737279,0.0,1.0,0.0
network_neutral_static,2030-01-19 03:00:00,Moy wind,Moy,non_priority,32.28645225767249,32.28645225767249,0.0,1.0,0.0
network_neutral_static,2030-01-19 04:00:00,Moy wind,Moy,non_priority,32.02185363252474,32.02185363252474,0.0,1.0,0.0
network_neutral_static,2030-01-19 05:00:00,Moy wind,Moy,non_priority,31.688934372845186,31.688934372845186,0.0,1.0,0.0
network_neutral_static,2030-01-19 06:00:00,Moy wind,Moy,non_priority,31.469789545850656,31.469789545850656,0.0,1.0,0.0
network_neutral_static,2030-01-19 07:00:00,Moy wind,Moy,non_priority,28.774640596476846,28.774640596476846,0.0,1.0,0.0
network_neutral_static,2030-01-19 08:00:00,Moy wind,Moy,non_priority,23.539119073060945,23.539119073060945,0.0,1.0,0.0
network_neutral_static,2030-01-19 09:00:00,Moy wind,Moy,non_priority,14.132153283694944,14.132153283694944,0.0,1.0,0.0
network_neutral_static,2030-01-19 10:00:00,Moy wind,Moy,non_priority,11.447029551762345,11.447029551762345,0.0,1.0,0.0
network_neutral_static,2030-01-19 11:00:00,Moy wind,Moy,non_priority,8.362667270263819,8.362667270263819,0.0,1.0,0.0
network_neutral_static,2030-01-19 12:00:00,Moy wind,Moy,non_priority,9.07749072582808,9.07749072582808,0.0,1.0,0.0
network_neutral_static,2030-01-19 13:00:00,Moy wind,Moy,non_priority,6.8754887290219635,6.8754887290219635,0.0,1.0,0.0
network_neutral_static,2030-01-19 14:00:00,Moy wind,Moy,non_priority,7.757665916534637,7.757665916534637,0.0,1.0,0.0
network_neutral_static,2030-01-19 15:00:00,Moy wind,Moy,non_priority,9.22791493015861,9.22791493015861,0.0,1.0,0.0
network_neutral_static,2030-01-19 16:00:00,Moy wind,Moy,non_priority,18.757119248395828,18.757119248395828,0.0,1.0,0.0
network_neutral_static,2030-01-19 17:00:00,Moy wind,Moy,non_priority,26.12532517453921,26.12532517453921,0.0,1.0,0.0
network_neutral_static,2030-01-19 18:00:00,Moy wind,Moy,non_priority,22.138004902469742,22.138004902469742,0.0,1.0,0.0
network_neutral_static,2030-01-19 19:00:00,Moy wind,Moy,non_priority,19.01932994505454,19.01932994505454,0.0,1.0,0.0
network_neutral_static,2030-01-19 20:00:00,Moy wind,Moy,non_priority,20.063431837944172,20.063431837944172,0.0,1.0,0.0
network_neutral_static,2030-01-19 21:00:00,Moy wind,Moy,non_priority,16.44151626682214,16.44151626682214,0.0,1.0,0.0
network_neutral_static,2030-01-19 22:00:00,Moy wind,Moy,non_priority,26.967580995850057,26.967580995850057,0.0,1.0,0.0
network_neutral_static,2030-01-19 23:00:00,Moy wind,Moy,non_priority,29.873121765969973,29.873121765969973,0.0,1.0,0.0
network_neutral_static,2030-01-20 00:00:00,Moy wind,Moy,non_priority,31.876860645673673,31.876860645673673,0.0,1.0,0.0
network_neutral_static,2030-01-20 01:00:00,Moy wind,Moy,non_priority,32.03587297519443,32.03587297519443,0.0,1.0,0.0
network_neutral_static,2030-01-20 02:00:00,Moy wind,Moy,non_priority,30.98971876872277,30.98971876872277,0.0,1.0,0.0
network_neutral_static,2030-01-20 03:00:00,Moy wind,Moy,non_priority,26.230609956773264,26.230609956773264,0.0,1.0,0.0
network_neutral_static,2030-01-20 04:00:00,Moy wind,Moy,non_priority,23.19916405584962,23.19916405584962,0.0,1.0,0.0
network_neutral_static,2030-01-20 05:00:00,Moy wind,Moy,non_priority,11.81865530471987,11.81865530471987,0.0,1.0,0.0
network_neutral_static,2030-01-20 06:00:00,Moy wind,Moy,non_priority,13.271265453088041,13.271265453088041,0.0,1.0,0.0
network_neutral_static,2030-01-20 07:00:00,Moy wind,Moy,non_priority,8.872488225838769,8.872488225838769,0.0,1.0,0.0
network_neutral_static,2030-01-20 08:00:00,Moy wind,Moy,non_priority,19.37204611272385,19.37204611272385,0.0,1.0,0.0
network_neutral_static,2030-01-20 09:00:00,Moy wind,Moy,non_priority,13.681816107357069,13.681816107357069,0.0,1.0,0.0
network_neutral_static,2030-01-20 10:00:00,Moy wind,Moy,non_priority,13.12062729118097,13.12062729118097,0.0,1.0,0.0
network_neutral_static,2030-01-20 11:00:00,Moy wind,Moy,non_priority,11.961240642353868,11.961240642353868,0.0,1.0,0.0
network_neutral_static,2030-01-20 12:00:00,Moy wind,Moy,non_priority,14.61748285324988,14.61748285324988,0.0,1.0,0.0
network_neutral_static,2030-01-20 13:00:00,Moy wind,Moy,non_priority,12.753997781490886,12.753997781490886,0.0,1.0,0.0
network_neutral_static,2030-01-20 14:00:00,Moy wind,Moy,non_priority,7.029342404885925,7.029342404885925,0.0,1.0,0.0
network_neutral_static,2030-01-20 15:00:00,Moy wind,Moy,non_priority,9.846915191995294,9.846915191995294,0.0,1.0,0.0
network_neutral_static,2030-01-20 16:00:00,Moy wind,Moy,non_priority,9.24371646123835,9.24371646123835,0.0,1.0,0.0
network_neutral_static,2030-01-20 17:00:00,Moy wind,Moy,non_priority,15.921268597792249,15.921268597792249,0.0,1.0,0.0
network_neutral_static,2030-01-20 18:00:00,Moy wind,Moy,non_priority,10.188265879375058,10.188265879375058,0.0,1.0,0.0
network_neutral_static,2030-01-20 19:00:00,Moy wind,Moy,non_priority,13.994499135356772,13.994499135356772,0.0,1.0,0.0
network_neutral_static,2030-01-20 20:00:00,Moy wind,Moy,non_priority,12.117099653660192,12.117099653660192,0.0,1.0,0.0
network_neutral_static,2030-01-20 21:00:00,Moy wind,Moy,non_priority,4.181745759349486,4.181745759349486,0.0,1.0,0.0
network_neutral_static,2030-01-20 22:00:00,Moy wind,Moy,non_priority,3.136992346051078,3.136992346051078,0.0,1.0,0.0
network_neutral_static,2030-01-20 23:00:00,Moy wind,Moy,non_priority,0.756680149147786,0.756680149147786,0.0,1.0,0.0
network_neutral_static,2030-01-21 00:00:00,Moy wind,Moy,non_priority,1.2500071791159948,1.2500071791159948,0.0,1.0,0.0
network_neutral_static,2030-01-21 01:00:00,Moy wind,Moy,non_priority,0.7674700335905569,0.7674700335905569,0.0,1.0,0.0
network_neutral_static,2030-01-21 02:00:00,Moy wind,Moy,non_priority,0.8897047181691344,0.8897047181691344,0.0,1.0,0.0
network_neutral_static,2030-01-21 03:00:00,Moy wind,Moy,non_priority,1.5206479111263016,1.5206479111263016,0.0,1.0,0.0
network_neutral_static,2030-01-21 04:00:00,Moy wind,Moy,non_priority,2.4179613964056332,2.4179613964056332,0.0,1.0,0.0
network_neutral_static,2030-01-21 05:00:00,Moy wind,Moy,non_priority,3.49005518577301,3.49005518577301,0.0,1.0,0.0
network_neutral_static,2030-01-14 06:00:00,Corderry wind,Corderry,non_priority,109.18998553324215,109.18998553324215,0.0,1.0,0.0
network_neutral_static,2030-01-14 07:00:00,Corderry wind,Corderry,non_priority,124.04904390361418,124.04904390361418,0.0,1.0,0.0
network_neutral_static,2030-01-14 08:00:00,Corderry wind,Corderry,non_priority,127.16807522007277,127.16807522007277,0.0,1.0,0.0
network_neutral_static,2030-01-14 09:00:00,Corderry wind,Corderry,non_priority,139.4926359507872,139.4926359507872,0.0,1.0,0.0
network_neutral_static,2030-01-14 10:00:00,Corderry wind,Corderry,non_priority,135.01007430737516,135.01007430737516,0.0,1.0,0.0
network_neutral_static,2030-01-14 11:00:00,Corderry wind,Corderry,non_priority,141.64410029188454,141.64410029188454,0.0,1.0,0.0
network_neutral_static,2030-01-14 12:00:00,Corderry wind,Corderry,non_priority,70.91670372649402,70.91670372649402,0.0,1.0,0.0
network_neutral_static,2030-01-14 13:00:00,Corderry wind,Corderry,non_priority,77.36105898757765,77.36105898757765,0.0,1.0,0.0
network_neutral_static,2030-01-14 14:00:00,Corderry wind,Corderry,non_priority,58.399078749559884,58.399078749559884,0.0,1.0,0.0
network_neutral_static,2030-01-14 15:00:00,Corderry wind,Corderry,non_priority,114.3265881204338,114.3265881204338,0.0,1.0,0.0
network_neutral_static,2030-01-14 16:00:00,Corderry wind,Corderry,non_priority,114.32190495874521,114.32190495874521,0.0,1.0,0.0
network_neutral_static,2030-01-14 17:00:00,Corderry wind,Corderry,non_priority,130.68539278848567,130.68539278848567,0.0,1.0,0.0
network_neutral_static,2030-01-14 18:00:00,Corderry wind,Corderry,non_priority,123.62496426693043,123.62496426693043,0.0,1.0,0.0
network_neutral_static,2030-01-14 19:00:00,Corderry wind,Corderry,non_priority,129.38811014672575,129.38811014672575,0.0,1.0,0.0
network_neutral_static,2030-01-14 20:00:00,Corderry wind,Corderry,non_priority,107.15736714810981,107.15736714810981,0.0,1.0,0.0
network_neutral_static,2030-01-14 21:00:00,Corderry wind,Corderry,non_priority,103.20897745243617,103.20897745243617,0.0,1.0,0.0
network_neutral_static,2030-01-14 22:00:00,Corderry wind,Corderry,non_priority,93.69717539953162,93.69717539953162,0.0,1.0,0.0
network_neutral_static,2030-01-14 23:00:00,Corderry wind,Corderry,non_priority,133.85053269089317,133.85053269089317,0.0,1.0,0.0
network_neutral_static,2030-01-15 00:00:00,Corderry wind,Corderry,non_priority,141.14300495181024,141.14300495181024,0.0,1.0,0.0
network_neutral_static,2030-01-15 01:00:00,Corderry wind,Corderry,non_priority,140.56431956534695,140.56431956534695,0.0,1.0,0.0
network_neutral_static,2030-01-15 02:00:00,Corderry wind,Corderry,non_priority,141.13824325194327,141.13824325194327,0.0,1.0,0.0
network_neutral_static,2030-01-15 03:00:00,Corderry wind,Corderry,non_priority,144.37255644843933,144.37255644843933,0.0,1.0,0.0
network_neutral_static,2030-01-15 04:00:00,Corderry wind,Corderry,non_priority,145.18409530000204,145.18409530000204,0.0,1.0,0.0
network_neutral_static,2030-01-15 05:00:00,Corderry wind,Corderry,non_priority,144.8058468775338,144.8058468775338,0.0,1.0,0.0
network_neutral_static,2030-01-15 06:00:00,Corderry wind,Corderry,non_priority,143.16920414638864,143.16920414638864,0.0,1.0,0.0
network_neutral_static,2030-01-15 07:00:00,Corderry wind,Corderry,non_priority,130.0851922363826,130.0851922363826,0.0,1.0,0.0
network_neutral_static,2030-01-15 08:00:00,Corderry wind,Corderry,non_priority,136.4494479245124,136.4494479245124,0.0,1.0,0.0
network_neutral_static,2030-01-15 09:00:00,Corderry wind,Corderry,non_priority,140.2025389710477,140.2025389710477,0.0,1.0,0.0
network_neutral_static,2030-01-15 10:00:00,Corderry wind,Corderry,non_priority,135.71007006772732,135.71007006772732,0.0,1.0,0.0
network_neutral_static,2030-01-15 11:00:00,Corderry wind,Corderry,non_priority,137.79384893898825,137.79384893898825,0.0,1.0,0.0
network_neutral_static,2030-01-15 12:00:00,Corderry wind,Corderry,non_priority,123.65430139230354,123.65430139230354,0.0,1.0,0.0
network_neutral_static,2030-01-15 13:00:00,Corderry wind,Corderry,non_priority,96.11280839331765,96.11280839331765,0.0,1.0,0.0
network_neutral_static,2030-01-15 14:00:00,Corderry wind,Corderry,non_priority,90.17343836668721,90.17343836668721,0.0,1.0,0.0
network_neutral_static,2030-01-15 15:00:00,Corderry wind,Corderry,non_priority,57.86253324340858,57.86253324340858,0.0,1.0,0.0
network_neutral_static,2030-01-15 16:00:00,Corderry wind,Corderry,non_priority,57.632511653976984,57.632511653976984,0.0,1.0,0.0
network_neutral_static,2030-01-15 17:00:00,Corderry wind,Corderry,non_priority,50.26780956201787,50.26780956201787,0.0,1.0,0.0
network_neutral_static,2030-01-15 18:00:00,Corderry wind,Corderry,non_priority,63.781601622641595,63.781601622641595,0.0,1.0,0.0
network_neutral_static,2030-01-15 19:00:00,Corderry wind,Corderry,non_priority,51.537183738284,51.537183738284,0.0,1.0,0.0
network_neutral_static,2030-01-15 20:00:00,Corderry wind,Corderry,non_priority,52.794403910181636,52.794403910181636,0.0,1.0,0.0
network_neutral_static,2030-01-15 21:00:00,Corderry wind,Corderry,non_priority,37.15044934817731,37.15044934817731,0.0,1.0,0.0
network_neutral_static,2030-01-15 22:00:00,Corderry wind,Corderry,non_priority,26.231032095087745,26.231032095087745,0.0,1.0,0.0
network_neutral_static,2030-01-15 23:00:00,Corderry wind,Corderry,non_priority,22.969003711983515,22.969003711983515,0.0,1.0,0.0
network_neutral_static,2030-01-16 00:00:00,Corderry wind,Corderry,non_priority,31.346621629071883,31.346621629071883,0.0,1.0,0.0
network_neutral_static,2030-01-16 01:00:00,Corderry wind,Corderry,non_priority,16.996475024517004,16.996475024517004,0.0,1.0,0.0
network_neutral_static,2030-01-16 02:00:00,Corderry wind,Corderry,non_priority,3.442113974458312,3.442113974458312,0.0,1.0,0.0
network_neutral_static,2030-01-16 03:00:00,Corderry wind,Corderry,non_priority,9.506042544302044,9.506042544302044,0.0,1.0,0.0
